id_aves,codigo,sinonimo,nombre,morfometria,endenismo,migraciòn,ecologia,behaviour,anio_publicacion,anio_colleccion,familia_id_familia,especies_id_especies,uicn_id_UICN
9767,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9768,UTPL_A0680,,Streaked Saltator,,,,,,,,38,660,1
9769,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9770,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9771,UTPL_A0448,,Short-tailed Field-Tyrant,,,,,,,,81,423,1
9772,UTPL_A0231,,Fasciated Antshrike,,,,,,,,71,225,1
9773,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9774,UTPL_A0682,,Comb Duck,,,,,,,,3,662,1
9775,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9776,UTPL_A0152,,Collared Plover,,,,,,,,15,149,1
9777,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9778,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
9779,UTPL_A0169,,Lesser Nighthawk,,,,,,,,12,164,1
9780,UTPL_A0232,,Song Wren,,,,,,,,78,226,1
9781,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9782,UTPL_A0155,,Killdeer,,,MB,,,,,15,152,1
9783,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9784,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9785,UTPL_A0190,,Bananaquit,,,,,,,,73,186,1
9786,UTPL_A0302,,Common Gallinule,,,,,,,,61,288,1
9787,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9788,UTPL_A0152,,Collared Plover,,,,,,,,15,149,1
9789,UTPL_A0302,,Common Gallinule,,,,,,,,61,288,1
9790,UTPL_A0232,,Song Wren,,,,,,,,78,226,1
9791,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9792,UTPL_A0169,,Lesser Nighthawk,,,,,,,,12,164,1
9793,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9794,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9795,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9796,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9797,UTPL_A0744,,Least Grebe,,,,,,,,57,729,1
9798,UTPL_A0190,,Bananaquit,,,,,,,,73,186,1
9799,UTPL_A0155,,Killdeer,,,MB,,,,,15,152,1
9800,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
9801,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9802,UTPL_A0682,,Comb Duck,,,,,,,,3,662,1
9803,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9804,UTPL_A0302,,Common Gallinule,,,,,,,,61,288,1
9805,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9806,UTPL_A0169,,Lesser Nighthawk,,,,,,,,12,164,1
9807,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9808,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9809,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9810,UTPL_A0232,,Song Wren,,,,,,,,78,226,1
9811,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
9812,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9813,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9814,UTPL_A0259,,Snowy Egret,,,,,,,,8,249,1
9815,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9816,UTPL_A0448,,Short-tailed Field-Tyrant,,,,,,,,81,423,1
9817,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
9818,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9819,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9820,UTPL_A0680,,Streaked Saltator,,,,,,,,38,660,1
9821,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9822,UTPL_A0231,,Fasciated Antshrike,,,,,,,,71,225,1
9823,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9824,UTPL_A0152,,Collared Plover,,,,,,,,15,149,1
9825,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
9826,UTPL_A0532,,Plumbeous Rail,,,,,,,,61,518,1
9827,UTPL_A0616,,Pied-billed Grebe,,,,,,,,57,603,1
9828,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9829,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9830,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9831,UTPL_A0494,,Yellow-crowned Night-Heron,,,,,,,,8,477,1
9832,UTPL_A0466,,Bran-colored Flycatcher,,,,,,,,81,443,1
9833,UTPL_A0460,,Baird's Flycatcher,,BT,,,,,,81,437,1
9834,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9835,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9836,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9837,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9838,UTPL_A0063,Speotyto cunicularia,Burrowing Owl,,,,,,,,69,66,1
9839,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9840,UTPL_A0063,Speotyto cunicularia,Burrowing Owl,,,,,,,,69,66,1
9841,UTPL_A0063,Speotyto cunicularia,Burrowing Owl,,,,,,,,69,66,1
9842,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9843,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9844,UTPL_A0419,,Ringed Kingfisher,,,,,,,,2,393,1
9845,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9846,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9847,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
9848,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9849,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9850,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9851,UTPL_A0232,,Song Wren,,,,,,,,78,226,1
9852,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9853,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9854,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,,BT,,,,,,71,758,4
9855,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9856,UTPL_A0302,,Common Gallinule,,,,,,,,61,288,1
9857,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9858,UTPL_A0128,,Crested Caracara,,,,,,,,27,129,1
9859,UTPL_A0231,,Fasciated Antshrike,,,,,,,,71,225,1
9860,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9861,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9862,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9863,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
9864,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
9865,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9866,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9867,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9868,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
9869,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9870,UTPL_A0303,,Pearl Kite,,,,,,,,1,289,1
9871,UTPL_A0232,,Song Wren,,,,,,,,78,226,1
9872,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9873,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9874,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9875,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,,BT,,,,,,71,758,4
9876,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9877,UTPL_A0302,,Common Gallinule,,,,,,,,61,288,1
9878,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9879,UTPL_A0128,,Crested Caracara,,,,,,,,27,129,1
9880,UTPL_A0231,,Fasciated Antshrike,,,,,,,,71,225,1
9881,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9882,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9883,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9884,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
9885,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9886,UTPL_A0047,,Great Egret,,,MB - C ?,,,,,8,51,1
9887,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
9888,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
9889,UTPL_A0303,,Pearl Kite,,,,,,,,1,289,1
9890,UTPL_A0649,Notiochelidon cyanoleuca,Blue-and-white Swallow,,,MA - C,,,,,35,631,1
9891,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9892,UTPL_A0355,,Black-necked Stilt,,,,,,,,63,337,1
9893,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9894,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
9895,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9896,UTPL_A0303,,Pearl Kite,,,,,,,,1,289,1
9897,UTPL_A0419,,Ringed Kingfisher,,,,,,,,2,393,1
9898,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9899,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
9900,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9901,UTPL_A0232,,Song Wren,,,,,,,,78,226,1
9902,UTPL_A0419,,Ringed Kingfisher,,,,,,,,2,393,1
9903,UTPL_A0048,,Cocoi Heron,,,,,,,,8,52,1
9904,UTPL_A0097,,Savanna Hawk,,,,,,,,1,99,1
9905,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,,BT,,,,,,71,758,4
9906,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9907,UTPL_A0302,,Common Gallinule,,,,,,,,61,288,1
9908,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
9909,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9910,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
9911,UTPL_A0231,,Fasciated Antshrike,,,,,,,,71,225,1
9912,UTPL_A0128,,Crested Caracara,,,,,,,,27,129,1
9913,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
9914,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9915,UTPL_A0635,,Gray-and-white Tyrannulet,,BT,,,,,,81,617,1
9916,UTPL_A0635,,Gray-and-white Tyrannulet,,BT,,,,,,81,617,1
9917,UTPL_A0635,,Gray-and-white Tyrannulet,,BT,,,,,,81,617,1
9918,UTPL_A0620,,Collared Warbling-Finch,,BT,,,,,,73,607,1
9919,UTPL_A0620,,Collared Warbling-Finch,,BT,,,,,,73,607,1
9920,UTPL_A0620,,Collared Warbling-Finch,,BT,,,,,,73,607,1
9921,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9922,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
9923,UTPL_A0448,,Short-tailed Field-Tyrant,,,,,,,,81,423,1
9924,UTPL_A0448,,Short-tailed Field-Tyrant,,,,,,,,81,423,1
9925,UTPL_A0460,,Baird's Flycatcher,,BT,,,,,,81,437,1
9926,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
9927,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
9928,UTPL_A0454,,Rufous Flycatcher,,,,,,,,81,430,5
9929,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
9930,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9931,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
9932,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9933,UTPL_A0063,Speotyto cunicularia,Burrowing Owl,,,,,,,,69,66,1
9934,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9935,UTPL_A0311,,Black-chested Buzzard-Eagle,,,,,,,,1,296,1
9936,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9937,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9938,UTPL_A0826,,Plumbeous-backed Thrush,,BT,,,,,,80,804,1
9939,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9940,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9941,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9942,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9943,UTPL_A0826,,Plumbeous-backed Thrush,,BT,,,,,,80,804,1
9944,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9945,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9946,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9947,UTPL_A0311,,Black-chested Buzzard-Eagle,,,,,,,,1,296,1
9948,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9949,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9950,UTPL_A0311,,Black-chested Buzzard-Eagle,,,,,,,,1,296,1
9951,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9952,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9953,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9954,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9955,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9956,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9957,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9958,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9959,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9960,UTPL_A0311,,Black-chested Buzzard-Eagle,,,,,,,,1,296,1
9961,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9962,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9963,UTPL_A0826,,Plumbeous-backed Thrush,,BT,,,,,,80,804,1
9964,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9965,UTPL_A0311,,Black-chested Buzzard-Eagle,,,,,,,,1,296,1
9966,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9967,UTPL_A0826,,Plumbeous-backed Thrush,,BT,,,,,,80,804,1
9968,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
9969,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
9970,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
9971,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
9972,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
9973,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9974,UTPL_A0683,,Black Phoebe,,,,,,,,81,663,1
9975,UTPL_A0640,,Red-masked Parakeet,,BT,,,,,,60,624,3
9976,UTPL_A0276,,Thick-billed Euphonia,,,,,,,,30,265,1
9977,UTPL_A0276,,Thick-billed Euphonia,,,,,,,,30,265,1
9978,UTPL_A0640,,Red-masked Parakeet,,BT,,,,,,60,624,3
9979,UTPL_A0683,,Black Phoebe,,,,,,,,81,663,1
9980,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9981,UTPL_A0276,,Thick-billed Euphonia,,,,,,,,30,265,1
9982,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9983,UTPL_A0640,,Red-masked Parakeet,,BT,,,,,,60,624,3
9984,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9985,UTPL_A0276,,Thick-billed Euphonia,,,,,,,,30,265,1
9986,UTPL_A0683,,Black Phoebe,,,,,,,,81,663,1
9987,UTPL_A0419,,Ringed Kingfisher,,,,,,,,2,393,1
9988,UTPL_A0640,,Red-masked Parakeet,,BT,,,,,,60,624,3
9989,UTPL_A0419,,Ringed Kingfisher,,,,,,,,2,393,1
9990,UTPL_A0683,,Black Phoebe,,,,,,,,81,663,1
9991,UTPL_A0683,,Black Phoebe,,,,,,,,81,663,1
9992,UTPL_A0640,,Red-masked Parakeet,,BT,,,,,,60,624,3
9993,UTPL_A0419,,Ringed Kingfisher,,,,,,,,2,393,1
9994,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
9995,UTPL_A0276,,Thick-billed Euphonia,,,,,,,,30,265,1
9996,UTPL_A0460,,Baird's Flycatcher,,BT,,,,,,81,437,1
9997,UTPL_A0427,,Elegant Crescentchest,,BT,,,,,,41,400,1
9998,UTPL_A0716,,Parrot-billed Seedeater,,BT,,,,,,73,700,1
9999,UTPL_A0522,,Black-and-white Becard,,,,,,,,76,506,1
10000,UTPL_A0464,,Pacific Elaenia,,BT,,,,,,81,441,1
10001,UTPL_A0683,,Black Phoebe,,,,,,,,81,663,1
10002,UTPL_A0311,,Black-chested Buzzard-Eagle,,,,,,,,1,296,1
10003,UTPL_A0317,,Peruvian Pygmy-Owl,,BT,,,,,,69,300,1
10004,UTPL_A0560,,Neotropic Cormorant,,,,,,,,53,544,1
10005,UTPL_A0258,,Little Blue Heron,,,MB - C ?,,,,,8,248,1
10006,UTPL_A0358,,Henna-hooded Foliage-gleaner,,BT,,,,,,31,339,2
10007,UTPL_A0627,,Gray-breasted Martin,,,,,,,,35,611,1
10008,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,,BT,,,,,,71,758,4
10009,UTPL_A0635,,Gray-and-white Tyrannulet,,BT,,,,,,81,617,1
10010,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
10011,UTPL_A0717,,Drab Seedeater,,S-SO,,,,,,73,701,1
10012,UTPL_A0545,,White-winged guan ,,,,,,,,22,532,6
10013,UTPL_A0652,,Vermilion Flycatcher,,,MA - C,,,,,81,634,1
10014,UTPL_A0102,,Striated Heron,,,,,,,,8,103,1
10015,UTPL_A0089,,Peruvian Thick-knee,,,,,,,,10,91,1
10016,UTPL_A0205,,Tropical Pewee,,,,,,,,81,203,1
10017,UTPL_A0867,,Yellowish Pipit,,,,,,,,44,43,1
10018,UTPL_A0728,,White-collared Swift,,,,,,,,6,710,1
10019,UTPL_A0640,,Red-masked Parakeet,,BT,,,,,,60,624,3
10020,UTPL_A0281,,Tawny-crowned Pygmy-Tyrant,,,,,,,,81,269,1
10021,UTPL_A0419,,Ringed Kingfisher,,,,,,,,2,393,1
10022,UTPL_A0792,,Dull-colored Grassquit,,,,,,,,73,769,1
10023,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
10024,UTPL_A0840,,Blue-black Grassquit,,,,,,,,73,820,1
10025,UTPL_A0466,,Bran-colored Flycatcher,,,,,,,,81,443,1
10026,UTPL_A0718,,Chestnut-throated Seedeater,,,,,,,,73,702,1
10027,UTPL_A0729,,Peruvian Meadowlark,,,,,,,,37,711,1
10028,UTPL_A0620,,Collared Warbling-Finch,,BT,,,,,,73,607,1
10029,UTPL_A0630,,Brown-chested Martin,,,MA - C,,,,,35,613,1
10030,UTPL_A0198,,Croaking Ground-Dove,,,,,,,,18,196,1
10031,UTPL_A0530,,Harris' Hawk,,,,,,,,1,516,1
10032,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
10033,UTPL_A0826,,Plumbeous-backed Thrush,,BT,,,,,,80,804,1
10034,UTPL_A0818,,Tumbes Tyrant,,,,,,,,81,796,3
10035,UTPL_A0230,,Rufous-browed Peppershrike,,,,,,,,83,224,1
10036,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
10037,UTPL_A0765,,Striped Cuckoo,,,,,,,,23,748,1
10038,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
10039,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
10040,UTPL_A0453,,Sooty-crowned Flycatcher,,BT - RM,,,,,,81,429,1
10041,UTPL_A0016,,Amazilia Hummingbird,,,,,,,,77,17,1
10042,UTPL_A0460,,Baird's Flycatcher,,BT,,,,,,81,437,1
10043,UTPL_A0640,,Red-masked Parakeet,,BT,,,,,,60,624,3
10044,UTPL_A0826,,Plumbeous-backed Thrush,,BT,,,,,,80,804,1
10045,UTPL_A0786,,Blue-gray Tanager,,,,,,,,73,765,1
10046,UTPL_A0191,Piculus rubiginosus,Golden-olive Woodpecker,,,,,,,,55,189,1
10047,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
10048,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
10049,UTPL_A0312,,Variable Hawk,,,,,,,,1,297,1
10050,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
10051,UTPL_A0230,,Rufous-browed Peppershrike,,,,,,,,83,224,1
10052,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
10053,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
10054,UTPL_A0850,,Eared Dove,,,,,,,,18,826,1
10055,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
10056,UTPL_A0427,,Elegant Crescentchest,,BT,,,,,,41,400,1
10057,UTPL_A0303,,Pearl Kite,,,,,,,,1,289,1
10058,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,,BT,,,,,,71,758,4
10059,UTPL_A0473,Brasileuterus fraseri,Gray-and-gold Warbler,,BT,,,,,,48,450,4
10060,UTPL_A0549,,Chestnut-collared Swallow,,BT,,,,,,35,535,1
10061,UTPL_A0528,,Lesser Swallow-tailed Swift,,,,,,,,6,514,1
10062,UTPL_A0568,,Golden-bellied Grosbeak,,,,,,,,13,553,1
10063,UTPL_A0122,Campylorhynchus fasciatus,Fasciated Wren,,BT,,,,,,78,123,1
10064,UTPL_A0553,,Gray-chinned Hermit,,,,,,,,77,538,4
10065,UTPL_A0727,,Chestnut-collared Swift,,,,,,,,6,709,1
10066,UTPL_A0317,,Peruvian Pygmy-Owl,,BT,,,,,,69,300,1
10067,UTPL_A0285,,Peregrine Falcon,,,MB-C,,,,,27,273,1
10068,UTPL_A0948,,Hooded Siskin,,,,,,,,30,685,4
10069,UTPL_A0728,,White-collared Swift,,,,,,,,6,710,1
10070,UTPL_A0394,,White-tipped Dove,,,,,,,,18,368,1
10071,UTPL_A0125,Tryothorus superciliaris,Superciliated Wren,,BT,,,,,,78,126,4
10072,UTPL_A0276,,Thick-billed Euphonia,,,,,,,,30,265,1
10073,UTPL_A0008,,White-tipped Swift,,,,,,,,6,8,1
10074,UTPL_A0364,,White-edged Oriole,,BT,,,,,,37,342,1
10075,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
10076,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
10077,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
10078,UTPL_A0572,Thryothorus sclateri,Speckle-breasted Wren,,BT - RM,,,,,,78,557,4
10079,UTPL_A0545,,White-winged guan ,,,,,,,,22,532,6
10080,UTPL_A0851,,West Peruvian Dove,,,,,,,,18,827,1
10081,UTPL_A0134,,Turkey Vulture,,,MB - C ,,,,,14,134,1
10082,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
10083,UTPL_A0281,,Tawny-crowned Pygmy-Tyrant,,,,,,,,81,269,1
10084,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
10085,UTPL_A0287,,American Kestrel,,,,,,,,27,275,1
10086,UTPL_A0698,,Tropical Parula,,,,,,,,48,678,4
10087,UTPL_A0365,,Yellow-tailed Oriole,,,,,,,,37,343,1
10088,UTPL_A0680,,Streaked Saltator,,,,,,,,38,660,1
10089,UTPL_A0092,,Short-tailed Hawk,,,,,,,,1,94,1
10090,UTPL_A0227,,White-tailed Jay,,BT,,,,,,20,222,1
10091,UTPL_A0786,,Blue-gray Tanager,,,,,,,,73,765,1
10092,UTPL_A0549,,Chestnut-collared Swallow,,BT,,,,,,35,535,1
10093,UTPL_A0088,,Cattle Egret,,,MB - C ?,,,,,8,90,1
10094,UTPL_A0727,,Chestnut-collared Swift,,,,,,,,6,709,1
10095,UTPL_A0460,,Baird's Flycatcher,,BT,,,,,,81,437,1
10096,UTPL_A0776,Sakesporus bernardi,Collared Antshrike,,BT,,,,,,71,758,4
10097,UTPL_A0850,,Eared Dove,,,,,,,,18,826,1
10098,UTPL_A0210,,Black Vulture,,,,,,,,14,207,1
10099,UTPL_A0394,,White-tipped Dove,,,,,,,,18,368,1
10100,UTPL_A0227,,White-tailed Jay,,BT,,,,,,20,222,1
10101,UTPL_A0008,,White-tipped Swift,,,,,,,,6,8,1
10102,UTPL_A0016,,Amazilia Hummingbird,,,,,,,,77,17,1
10103,UTPL_A0700,,Saffron Finch,,,,,,,,73,680,1
10104,UTPL_A0437,,Long-tailed Mockingbird,,,,,,,,42,412,1
10105,UTPL_A0317,,Peruvian Pygmy-Owl,,BT,,,,,,69,300,1
10106,UTPL_A0292,,Pacific Parrotlet,,BT,,,,,,60,280,1
10107,UTPL_A0122,Campylorhynchus fasciatus,Fasciated Wren,,BT,,,,,,78,123,1
10108,UTPL_A0473,Brasileuterus fraseri,Gray-and-gold Warbler,,BT,,,,,,48,450,4
10109,UTPL_A0427,,Elegant Crescentchest,,BT,,,,,,41,400,1
10110,UTPL_A0230,,Rufous-browed Peppershrike,,,,,,,,83,224,1
10111,UTPL_A0640,,Red-masked Parakeet,,BT,,,,,,60,624,3
10112,UTPL_A0568,,Golden-bellied Grosbeak,,,,,,,,13,553,1
10113,UTPL_A0553,,Gray-chinned Hermit,,,,,,,,77,538,4
10114,UTPL_A0296,,Pale-legged Hornero,,,,,,,,31,284,1
10115,UTPL_A0217,,Groove-billed Ani,,,,,,,,23,214,1
10116,UTPL_A0312,,Variable Hawk,,,,,,,,1,297,1
10117,UTPL_A0252,,Scrub Blackbird,,,,,,,,37,243,1
10118,UTPL_A0443,,Shiny Cowbird,,,,,,,,37,418,1
10119,UTPL_A0285,,Peregrine Falcon,,,MB-C,,,,,27,273,1
10120,UTPL_A0528,,Lesser Swallow-tailed Swift,,,,,,,,6,514,1
10121,UTPL_A0365,,Yellow-tailed Oriole,,,,,,,,37,343,1
10122,UTPL_A0545,,White-winged guan ,,,,,,,,22,532,6
10123,UTPL_A0281,,Tawny-crowned Pygmy-Tyrant,,,,,,,,81,269,1
10124,UTPL_A0728,,White-collared Swift,,,,,,,,6,710,1
10125,UTPL_A0829,,Tropical Kingbird,,,MA ? C,,,,,81,807,1
10126,UTPL_A0119,,Southern Beardless-Tyrannulet,,,,,,,,81,120,1
10127,UTPL_A0572,Thryothorus sclateri,Speckle-breasted Wren,,BT - RM,,,,,,78,557,4
10128,UTPL_A0276,,Thick-billed Euphonia,,,,,,,,30,265,1
